problem_symbol,control_option,delta_single,delta_joint,max_beliefs,num_runs,max_steps,seed_offset,ave_cum_discounted_reward,ci_discounted_reward,ave_cum_reward,ci_reward,ave_max_num_beliefs_2,ci_max_num_beliefs_2,ave_ave_num_beliefs_2,ci_ave_num_beliefs_2,max_beliefs_reached_2,percent_reached_max_2,ave_max_num_beliefs_3,ci_max_num_beliefs_3,ave_ave_num_beliefs_3,ci_ave_num_beliefs_3,max_beliefs_reached_3,percent_reached_max_3,ave_max_num_beliefs_4,ci_max_num_beliefs_4,ave_ave_num_beliefs_4,ci_ave_num_beliefs_4,max_beliefs_reached_4,percent_reached_max_4
wireless_wp,independent,1.0e-5,1.0e-5,200,2000,450,0,-240.15934331619692,4.1241951657665865,-1093.8010000000027,12.919487605314163,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
wireless_wp,mpomdp,1.0e-5,1.0e-5,200,2000,450,0,-165.7765874873856,2.4335217423199564,-750.7601000000027,7.601141192246669,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
wireless_wp,pomdp_1,1.0e-5,1.0e-5,200,2000,450,0,-172.3542521635087,2.349521152723459,-781.6520000000047,7.2624504713645655,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
wireless_wp,conflate_joint,1.0e-5,1.0e-5,200,2000,450,0,-166.48284344342431,2.431868104769392,-753.7678000000026,7.591888193359651,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
wireless_wp,conflate_alpha,1.0e-5,1.0e-5,200,2000,450,0,-166.48284344342431,2.431868104769392,-753.7678000000026,7.591888193359651,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
wireless_wp,conflate_action,1.0e-5,1.0e-5,200,2000,450,0,-166.48284344342431,2.431868104769392,-753.7678000000026,7.591888193359651,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_19_lr_ui_wp,independent,1.0e-5,1.0e-5,200,2000,50,0,0.5986780481305529,0.0797618673576639,6.242949999999999,0.6560758362528645,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_19_lr_ui_wp,mpomdp,1.0e-5,1.0e-5,200,2000,50,0,2.208893810022079,0.1124104139507731,23.3236,0.8666365906337815,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_19_lr_ui_wp,pomdp_1,1.0e-5,1.0e-5,200,2000,50,0,0.6279534239141822,0.08953791547964748,6.187599999999999,0.6766934772205568,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_19_lr_ui_wp,conflate_joint,1.0e-5,1.0e-5,200,2000,50,0,2.0695150892987977,0.11540200332061683,21.0164,0.8902770283182688,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,
joint_meet_19_lr_ui_wp,conflate_alpha,1.0e-5,1.0e-5,200,2000,50,0,1.987559293038746,0.11264884718273793,20.47085,0.888173745979099,1.5415,0.049388746960853144,1.0432100000000004,0.022504868764864672,0.0,0.0,,,,,,,,,,,,
joint_meet_19_lr_ui_wp,conflate_action,1.0e-5,1.0e-5,200,2000,50,0,1.6228406572272984,0.10437910968021281,18.746750000000002,0.8608480021100813,16.751,1.637195362810194,4.876140000000001,0.5349970162567171,64.0,3.2,,,,,,,,,,,,
